Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,treatment
SRR8642812,Postnatal week 10,RNA-Seq,120,47300520,PRJNA524496,SAMN11027766,22196814,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441102,Nos3-/-,GSM3632754,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632754,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642813,Postnatal week 10,RNA-Seq,120,23135160,PRJNA524496,SAMN11027765,10787698,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441103,Nos3-/-,GSM3632755,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632755,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642814,Postnatal week 10,RNA-Seq,120,3635400,PRJNA524496,SAMN11027764,1753079,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441104,Nos3-/-,GSM3632756,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632756,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642815,Postnatal week 10,RNA-Seq,120,24688320,PRJNA524496,SAMN11027763,11523936,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441105,Nos3-/-,GSM3632757,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632757,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642816,Postnatal week 10,RNA-Seq,120,23713320,PRJNA524496,SAMN11027762,11062192,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441106,Nos3-/-,GSM3632758,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632758,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642817,Postnatal week 10,RNA-Seq,120,100473240,PRJNA524496,SAMN11027761,46603168,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441107,Nos3-/-,GSM3632759,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632759,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642818,Postnatal week 10,RNA-Seq,120,42231600,PRJNA524496,SAMN11027760,19796510,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441108,Nos3-/-,GSM3632760,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632760,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642819,Postnatal week 10,RNA-Seq,120,4478880,PRJNA524496,SAMN11027759,2158324,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441109,Nos3-/-,GSM3632761,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632761,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642820,Postnatal week 10,RNA-Seq,120,69572520,PRJNA524496,SAMN11027758,32096932,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441110,Nos3-/-,GSM3632762,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632762,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642821,Postnatal week 10,RNA-Seq,120,74539320,PRJNA524496,SAMN11027757,34968412,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441111,Nos3-/-,GSM3632763,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632763,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642822,Postnatal week 10,RNA-Seq,120,65334000,PRJNA524496,SAMN11027834,30169911,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441112,Nos3-/-,GSM3632764,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632764,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642823,Postnatal week 10,RNA-Seq,120,24085800,PRJNA524496,SAMN11027833,11191002,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441113,Nos3-/-,GSM3632765,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632765,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642824,Postnatal week 10,RNA-Seq,120,46956600,PRJNA524496,SAMN11027832,23152200,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441114,Nos3-/-,GSM3632766,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632766,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642825,Postnatal week 10,RNA-Seq,120,34620600,PRJNA524496,SAMN11027831,15990324,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441115,Nos3-/-,GSM3632767,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632767,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642826,Postnatal week 10,RNA-Seq,120,52904880,PRJNA524496,SAMN11027830,24651364,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441116,Nos3-/-,GSM3632768,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632768,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642827,Postnatal week 10,RNA-Seq,120,47505360,PRJNA524496,SAMN11027829,22083142,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441117,Nos3-/-,GSM3632769,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632769,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642828,Postnatal week 10,RNA-Seq,120,44301360,PRJNA524496,SAMN11027828,20617128,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441118,Nos3-/-,GSM3632770,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632770,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642829,Postnatal week 10,RNA-Seq,120,67369800,PRJNA524496,SAMN11027827,31127796,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441119,Nos3-/-,GSM3632771,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632771,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642830,Postnatal week 10,RNA-Seq,120,38529240,PRJNA524496,SAMN11027826,17900188,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441120,Nos3-/-,GSM3632772,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632772,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642831,Postnatal week 10,RNA-Seq,120,27642360,PRJNA524496,SAMN11027825,12907911,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441121,Nos3-/-,GSM3632773,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632773,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642832,Postnatal week 10,RNA-Seq,120,30514920,PRJNA524496,SAMN11027824,14238310,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441122,Nos3-/-,GSM3632774,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632774,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642833,Postnatal week 10,RNA-Seq,120,10052040,PRJNA524496,SAMN11027823,4663157,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441123,Nos3-/-,GSM3632775,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632775,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642834,Postnatal week 10,RNA-Seq,120,18682440,PRJNA524496,SAMN11027822,9744162,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441124,Nos3-/-,GSM3632776,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632776,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642835,Postnatal week 10,RNA-Seq,120,15452160,PRJNA524496,SAMN11027821,8074180,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441125,Nos3-/-,GSM3632777,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632777,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642836,Postnatal week 10,RNA-Seq,120,23441040,PRJNA524496,SAMN11027820,12106150,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441126,Nos3-/-,GSM3632778,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632778,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642837,Postnatal week 10,RNA-Seq,120,20468880,PRJNA524496,SAMN11027819,10683101,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441127,Nos3-/-,GSM3632779,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632779,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642838,Postnatal week 10,RNA-Seq,120,18425760,PRJNA524496,SAMN11027818,9646034,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441128,Nos3-/-,GSM3632780,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632780,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642839,Postnatal week 10,RNA-Seq,120,16036920,PRJNA524496,SAMN11027817,8398094,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441129,Nos3-/-,GSM3632781,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632781,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642840,Postnatal week 10,RNA-Seq,120,31160760,PRJNA524496,SAMN11027814,16155408,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441130,Nos3-/-,GSM3632782,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632782,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642841,Postnatal week 10,RNA-Seq,120,36096840,PRJNA524496,SAMN11027813,18719180,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441131,Nos3-/-,GSM3632783,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632783,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642842,Postnatal week 10,RNA-Seq,120,40054200,PRJNA524496,SAMN11027812,20778795,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441132,Nos3-/-,GSM3632784,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632784,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642843,Postnatal week 10,RNA-Seq,120,24947760,PRJNA524496,SAMN11027811,13012061,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441133,Nos3-/-,GSM3632785,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632785,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642844,Postnatal week 10,RNA-Seq,120,8162160,PRJNA524496,SAMN11027810,4309641,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441134,Nos3-/-,GSM3632786,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632786,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642845,Postnatal week 10,RNA-Seq,120,25165680,PRJNA524496,SAMN11027809,13140357,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441135,Nos3-/-,GSM3632787,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632787,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642846,Postnatal week 10,RNA-Seq,120,11238240,PRJNA524496,SAMN11027808,5921009,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441136,Nos3-/-,GSM3632788,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632788,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642847,Postnatal week 10,RNA-Seq,120,9605880,PRJNA524496,SAMN11027807,5061669,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441137,Nos3-/-,GSM3632789,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632789,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642848,Postnatal week 10,RNA-Seq,120,9161520,PRJNA524496,SAMN11027858,4825529,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441138,Nos3-/-,GSM3632790,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632790,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642849,Postnatal week 10,RNA-Seq,120,33577920,PRJNA524496,SAMN11027857,17410676,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441139,Nos3-/-,GSM3632791,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632791,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642850,Postnatal week 10,RNA-Seq,120,30105000,PRJNA524496,SAMN11027856,15643522,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441140,Nos3-/-,GSM3632792,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632792,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642851,Postnatal week 10,RNA-Seq,120,4167840,PRJNA524496,SAMN11027855,2218529,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441141,Nos3-/-,GSM3632793,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632793,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642852,Postnatal week 10,RNA-Seq,120,22337040,PRJNA524496,SAMN11027854,11571499,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441142,Nos3-/-,GSM3632794,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632794,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642853,Postnatal week 10,RNA-Seq,120,27350400,PRJNA524496,SAMN11027849,14171838,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441143,Nos3-/-,GSM3632795,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632795,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642854,Postnatal week 10,RNA-Seq,120,10192920,PRJNA524496,SAMN11027848,5356323,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441144,Nos3-/-,GSM3632796,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632796,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642855,Postnatal week 10,RNA-Seq,120,21935280,PRJNA524496,SAMN11027847,11412903,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441145,Nos3-/-,GSM3632797,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632797,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642856,Postnatal week 10,RNA-Seq,120,21802200,PRJNA524496,SAMN11027846,11373291,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441146,Nos3-/-,GSM3632798,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632798,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642857,Postnatal week 10,RNA-Seq,120,14351280,PRJNA524496,SAMN11027845,7492199,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441147,Nos3-/-,GSM3632799,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632799,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642858,Postnatal week 10,RNA-Seq,120,9913920,PRJNA524496,SAMN11027844,5201749,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441148,Nos3-/-,GSM3632800,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632800,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642859,Postnatal week 10,RNA-Seq,120,23202120,PRJNA524496,SAMN11027843,12053539,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441149,Nos3-/-,GSM3632801,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632801,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642860,Postnatal week 10,RNA-Seq,120,40086960,PRJNA524496,SAMN11027842,20815899,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441150,Nos3-/-,GSM3632802,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632802,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642861,Postnatal week 10,RNA-Seq,120,33255720,PRJNA524496,SAMN11027841,17176272,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441151,Nos3-/-,GSM3632803,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632803,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642862,Postnatal week 10,RNA-Seq,120,20953320,PRJNA524496,SAMN11027873,10969868,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441152,Nos3-/-,GSM3632804,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632804,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642863,Postnatal week 10,RNA-Seq,120,12956400,PRJNA524496,SAMN11027872,6807331,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441153,Nos3-/-,GSM3632805,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632805,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642864,Postnatal week 10,RNA-Seq,120,19784280,PRJNA524496,SAMN11027871,10288136,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441154,Nos3-/-,GSM3632806,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632806,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642865,Postnatal week 10,RNA-Seq,120,64716600,PRJNA524496,SAMN11027870,33403038,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441155,Nos3-/-,GSM3632807,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632807,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642866,Postnatal week 10,RNA-Seq,120,27041280,PRJNA524496,SAMN11027869,14025824,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441156,Nos3-/-,GSM3632808,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632808,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642867,Postnatal week 10,RNA-Seq,120,22627320,PRJNA524496,SAMN11027868,11775495,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441157,Nos3-/-,GSM3632809,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632809,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642868,Postnatal week 10,RNA-Seq,120,27513240,PRJNA524496,SAMN11027867,14297420,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441158,Nos3-/-,GSM3632810,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632810,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642869,Postnatal week 10,RNA-Seq,120,35874840,PRJNA524496,SAMN11027866,16555258,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441159,Nos3-/-,GSM3632811,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632811,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642870,Postnatal week 10,RNA-Seq,120,143158920,PRJNA524496,SAMN11027865,64985943,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441160,Nos3-/-,GSM3632812,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632812,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642871,Postnatal week 10,RNA-Seq,120,20064360,PRJNA524496,SAMN11027864,9242707,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441161,Nos3-/-,GSM3632813,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632813,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
